STATION	STATION_NAME	DATE	SNWD	TMAX	TMIN	SNWD2	TMAX2	TMIN2	ELEV	LAT	LONG
USC00307713	SHERMAN	19980124	76	9999	9999	76	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19980125	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19980126	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19980127	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19980128	76	9999	9999	76	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19980129	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19980130	76	9999	9999	76	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19980131	76	9999	9999	76	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990101	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990102	254	9999	9999	254	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990103	279	9999	9999	279	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990104	279	9999	9999	279	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990105	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990106	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990107	381	9999	9999	381	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990108	381	9999	9999	381	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990109	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990110	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990111	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990112	559	9999	9999	559	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990113	610	9999	9999	610	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	19990114	660	9999	9999	660	NA	NA	475.5	42.157	-79.593
