STATION	STATION_NAME	DATE	SNWD	TMAX	TMIN	SNWD2	TMAX2	TMIN2	ELEV	LAT	LONG
USC00309047	WAVERLY	20050106	127	0	-33	127	0	-33	257.6	42.001	-76.525
USC00309047	WAVERLY	20050107	76	39	-17	76	39	-17	257.6	42.001	-76.525
USC00309047	WAVERLY	20050108	51	-6	-33	51	-6	-33	257.6	42.001	-76.525
USC00309047	WAVERLY	20050109	51	17	-17	51	17	-17	257.6	42.001	-76.525
USC00309047	WAVERLY	20050110	51	17	-17	51	17	-17	257.6	42.001	-76.525
USC00309047	WAVERLY	20050111	51	50	-17	51	50	-17	257.6	42.001	-76.525
USC00309047	WAVERLY	20050112	76	22	-11	76	22	-11	257.6	42.001	-76.525
USC00309047	WAVERLY	20050113	25	72	17	25	72	17	257.6	42.001	-76.525
USC00309047	WAVERLY	20050114	25	178	6	25	178	6	257.6	42.001	-76.525
USC00309047	WAVERLY	20050115	9999	11	-94	NA	11	-94	257.6	42.001	-76.525
USC00309047	WAVERLY	20050116	0	-22	-94	0	-22	-94	257.6	42.001	-76.525
USC00309047	WAVERLY	20050117	25	-39	-83	25	-39	-83	257.6	42.001	-76.525
USC00309047	WAVERLY	20050118	51	-67	-167	51	-67	-167	257.6	42.001	-76.525
USC00309047	WAVERLY	20050119	25	-117	-183	25	-117	-183	257.6	42.001	-76.525
USC00309047	WAVERLY	20050120	51	-44	-117	51	-44	-117	257.6	42.001	-76.525
USC00309047	WAVERLY	20050121	51	-67	-194	51	-67	-194	257.6	42.001	-76.525
USC00309047	WAVERLY	20050122	51	-133	-239	51	-133	-239	257.6	42.001	-76.525
USC00309047	WAVERLY	20050123	152	-94	-211	152	-94	-211	257.6	42.001	-76.525
USC00309047	WAVERLY	20050124	127	-122	-228	127	-122	-228	257.6	42.001	-76.525
USC00309047	WAVERLY	20050125	152	-44	-228	152	-44	-228	257.6	42.001	-76.525
USC00309047	WAVERLY	20050126	178	-17	-56	178	-17	-56	257.6	42.001	-76.525
USC00309047	WAVERLY	20050127	178	-17	-167	178	-17	-167	257.6	42.001	-76.525
USC00309047	WAVERLY	20050128	178	-17	-222	178	-17	-222	257.6	42.001	-76.525
USC00309047	WAVERLY	20050129	152	-61	-222	152	-61	-222	257.6	42.001	-76.525
USC00309047	WAVERLY	20050130	127	0	-211	127	0	-211	257.6	42.001	-76.525
USC00309047	WAVERLY	20050131	127	22	-161	127	22	-161	257.6	42.001	-76.525
