STATION	NAME	DATE	SNWD	TMAX	TMIN	SNWD2	TMAX2	TMIN2	ELEV	LAT	LONG
USC00306196	OLEAN	19950101	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950102	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950103	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950104	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950105	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950106	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950107	51	9999	9999	51	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950108	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950109	51	9999	9999	51	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950110	51	9999	9999	51	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950111	51	9999	9999	51	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950112	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950113	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950114	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950115	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950116	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950117	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950118	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950119	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950120	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950121	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950122	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950123	51	9999	9999	51	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950124	51	9999	9999	51	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950125	76	9999	9999	76	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950126	102	9999	9999	102	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950127	76	9999	9999	76	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950128	76	9999	9999	76	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950129	51	9999	9999	51	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950130	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19950131	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960101	178	9999	9999	178	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960102	178	9999	9999	178	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960103	381	9999	9999	381	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960104	381	9999	9999	381	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960105	381	9999	9999	381	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960106	381	9999	9999	381	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960107	305	9999	9999	305	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960108	330	9999	9999	330	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960109	305	9999	9999	305	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960110	330	9999	9999	330	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960111	330	9999	9999	330	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960112	330	9999	9999	330	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960113	279	9999	9999	279	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960114	279	9999	9999	279	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960115	279	9999	9999	279	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960116	279	9999	9999	279	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960117	254	9999	9999	254	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960118	127	9999	9999	127	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960119	9999	9999	9999	NA	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960120	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960121	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960122	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960123	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960124	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960125	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960126	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960127	0	9999	9999	0	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960128	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
USC00306196	OLEAN	19960129	25	9999	9999	25	NA	NA	432.8	42.073	-78.451
