DateTimeAnimalID,id,Serial,Acq_Time,Acq_ST,GPSFixTime,GPSFixAtt,Lat,Long,UTM_Zone,Y,X,GPS_Alt,GPS_Speed,GPSHeading,GPSHorizEr,GPS_PD,GPS_SB,GPS_SC,GPS_NT,Pre_Data,Error
D192012.01.14 06:00:00,D19,647570A,2012.01.14 06:00:57,2012.01.14 06:00:00,2012.01.14 06:00:57,Succeeded (3D),37.666226,-108.783906,12S,4171094,695458,2067,0.71,93.5,102,8.3,0x00448004,4,57,No,
D192012.01.14 09:00:00,D19,647570A,2012.01.14 09:00:48,2012.01.14 09:00:00,2012.01.14 09:00:48,Succeeded (3D),37.664605,-108.783454,12S,4170915,695502,2044,0.13,266.5,30,4.8,0x080404C1,6,48,No,
D192012.01.14 12:00:00,D19,647570A,2012.01.14 12:00:48,2012.01.14 12:00:00,2012.01.14 12:00:48,Succeeded (3D),37.655897,-108.784133,12S,4169947,695465,2037,0.05,0.7,27,4.5,0x0C080908,6,48,No,
D192012.01.14 15:00:00,D19,647570A,2012.01.14 15:00:44,2012.01.14 15:00:00,2012.01.14 15:00:44,Succeeded (3D),37.656153,-108.78653,12S,4169970,695253,2037,0.17,27.4,19.16,2.5,0x00000B1A,6,44,No,
D192012.01.14 18:00:00,D19,647570A,2012.01.14 18:00:35,2012.01.14 18:00:00,2012.01.14 18:00:35,Succeeded (3D),37.655956,-108.782178,12S,4169958,695638,2042,0.06,0.7,16.35,1.8,0x1112C010,7,35,No,
D192012.01.14 21:00:00,D19,647570A,2012.01.14 21:00:34,2012.01.14 21:00:00,2012.01.14 21:00:34,Succeeded (3D),37.654927,-108.786549,12S,4169834,695255,2050,0.05,0.7,9.22,2.3,0x00366024,8,34,No,
D192012.01.15 00:00:00,D19,647570A,2012.01.15 00:00:42,2012.01.15 00:00:00,2012.01.15 00:00:42,Succeeded (3D),37.654991,-108.789318,12S,4169836,695010,2032,0.02,0.7,18.92,3.2,0x40242401,6,42,No,
D192012.01.15 03:00:00,D19,647570A,2012.01.15 03:00:52,2012.01.15 03:00:00,2012.01.15 03:00:52,Succeeded (3D),37.662282,-108.787483,12S,4170648,695153,2038,0.06,0.7,150,3,0x60489000,6,52,No,
D192012.01.15 06:00:00,D19,647570A,2012.01.15 06:00:52,2012.01.15 06:00:00,2012.01.15 06:00:52,Succeeded (3D),37.662376,-108.785912,12S,4170662,695291,2064,0.08,0.7,24,6.1,0x00449040,5,52,No,
D192012.01.15 09:00:00,D19,647570A,2012.01.15 09:00:52,2012.01.15 09:00:00,2012.01.15 09:00:52,Succeeded (3D),37.667744,-108.789888,12S,4171250,694926,2058,0.73,51.3,36,4.5,0x02054440,6,52,No,
D192012.01.15 12:00:00,D19,647570A,2012.01.15 12:00:53,2012.01.15 12:00:00,2012.01.15 12:00:53,Succeeded (3D),37.656487,-108.785504,12S,4170010,695343,2041,0.03,0.7,7.12,2.3,0x0C09010A,7,53,No,
D192012.01.15 15:00:00,D19,647570A,2012.01.15 15:00:41,2012.01.15 15:00:00,2012.01.15 15:00:41,Succeeded (3D),37.655417,-108.785602,12S,4169891,695337,2038,0.56,267.9,19.02,4,0x01000A1A,6,41,No,
D192012.01.15 18:00:00,D19,647570A,2012.01.15 18:00:38,2012.01.15 18:00:00,2012.01.15 18:00:38,Succeeded (3D),37.655482,-108.78656,12S,4169896,695252,2042,0.04,0.7,18.81,2.1,0x31100010,5,38,No,
D192012.01.15 21:00:00,D19,647570A,2012.01.15 21:00:52,2012.01.15 21:00:00,2012.01.15 21:00:52,Succeeded (3D),37.654732,-108.786605,12S,4169813,695250,2031,0.06,0.7,39,3.4,0x04160004,5,52,No,
D192012.01.16 00:00:00,D19,647570A,2012.01.16 00:00:52,2012.01.16 00:00:00,2012.01.16 00:00:52,Succeeded (3D),37.654314,-108.788412,12S,4169762,695092,2040,0.03,0.7,45,3.6,0x40042401,5,52,No,
D192012.01.16 03:00:00,D19,647570A,2012.01.16 03:00:53,2012.01.16 03:00:00,2012.01.16 03:00:53,Succeeded (3D),37.655931,-108.786772,12S,4169945,695232,2034,0.06,0.7,39,3.2,0x60489000,6,53,No,
D192012.01.16 06:00:00,D19,647570A,2012.01.16 06:00:35,2012.01.16 06:00:00,2012.01.16 06:00:35,Succeeded (3D),37.65553,-108.787965,12S,4169898,695128,2021,0.07,0.7,7.52,2.7,0x004490B4,8,35,No,
D192012.01.16 09:00:00,D19,647570A,2012.01.16 09:00:33,2012.01.16 09:00:00,2012.01.16 09:00:33,Succeeded (3D),37.656724,-108.787183,12S,4170032,695194,2041,0.06,0.7,18.98,2.7,0x020504C1,7,33,No,
D192012.01.16 12:00:00,D19,647570A,2012.01.16 12:00:54,2012.01.16 12:00:00,2012.01.16 12:00:54,Succeeded (3D),37.656268,-108.786404,12S,4169983,695264,2058,0.06,0.7,48,5.2,0x08010108,4,54,No,
D192012.01.16 15:00:00,D19,647570A,2012.01.16 15:01:22,2012.01.16 15:00:00,2012.01.16 15:01:22,Succeeded (3D),37.656313,-108.783663,12S,4169994,695506,2054,0.07,0.7,60,4.8,0x01000A0A,5,82,No,
D192012.01.16 18:00:00,D19,647570A,2012.01.16 18:00:58,2012.01.16 18:00:00,2012.01.16 18:00:58,Succeeded (3D),37.655941,-108.783058,12S,4169954,695560,2063,0.05,0.7,39,3.3,0x0212C010,6,58,No,
D192012.01.16 21:00:00,D19,647570A,2012.01.16 21:00:49,2012.01.16 21:00:00,2012.01.16 21:00:49,Succeeded (3D),37.65547,-108.782864,12S,4169902,695578,2045,0.23,92.1,24,3.2,0x04364000,6,49,No,
D192012.01.17 00:00:00,D19,647570A,2012.01.17 00:00:42,2012.01.17 00:00:00,2012.01.17 00:00:42,Succeeded (3D),37.654237,-108.782654,12S,4169766,695600,2045,0.86,118.8,19.02,3,0x40242400,5,42,No,
D192012.01.17 03:00:00,D19,647570A,2012.01.17 03:00:52,2012.01.17 03:00:00,2012.01.17 03:00:52,Succeeded (3D),37.654267,-108.783816,12S,4169767,695497,2027,0.02,0.7,24,2,0x40489001,6,52,No,
D192012.01.17 06:00:00,D19,647570A,2012.01.17 06:00:35,2012.01.17 06:00:00,2012.01.17 06:00:35,Succeeded (3D),37.657129,-108.78096,12S,4170090,695742,2049,0.04,0.7,8.44,2.2,0x004092F4,9,35,No,
D192012.01.17 09:00:00,D19,647570A,2012.01.17 09:00:52,2012.01.17 09:00:00,2012.01.17 09:00:52,Succeeded (3D),37.657619,-108.780793,12S,4170145,695755,2044,0.09,0.7,72,2.8,0x080044C1,6,52,No,
D192012.01.17 12:00:00,D19,647570A,2012.01.17 12:01:04,2012.01.17 12:00:00,2012.01.17 12:01:04,Succeeded (3D),37.65706,-108.780939,12S,4170083,695744,2043,0.02,0.7,27,3.2,0x04010902,5,64,No,
D192012.01.17 15:00:00,D19,647570A,2012.01.17 15:00:34,2012.01.17 15:00:00,2012.01.17 15:00:34,Succeeded (3D),37.654286,-108.778151,12S,4169781,695997,2043,0.15,0.7,8.87,2.8,0x11000A1A,7,34,No,
D192012.01.17 18:00:00,D19,647570A,2012.01.17 18:00:49,2012.01.17 18:00:00,2012.01.17 18:00:49,Succeeded (3D),37.654607,-108.780274,12S,4169812,695809,2036,0.02,0.7,21,2,0x31100010,5,49,No,
D192012.01.17 21:00:00,D19,647570A,2012.01.17 21:01:07,2012.01.17 21:00:00,2012.01.17 21:01:07,Succeeded (3D),37.655181,-108.780413,12S,4169875,695795,2055,0.45,352.3,63,5.8,0x00320100,4,67,No,
D192012.01.18 00:00:00,D19,647570A,2012.01.18 00:00:48,2012.01.18 00:00:00,2012.01.18 00:00:48,Succeeded (3D),37.656962,-108.77837,12S,4170077,695971,2063,0.05,0.7,14.77,5,0x40202401,5,48,No,
D192012.01.18 03:00:00,D19,647570A,2012.01.18 03:00:40,2012.01.18 03:00:00,2012.01.18 03:00:40,Succeeded (3D),37.654218,-108.781878,12S,4169765,695669,2031,0.07,0.7,18.73,2.2,0x60409001,6,40,No,
D192012.01.18 06:00:00,D19,647570A,2012.01.18 06:00:35,2012.01.18 06:00:00,2012.01.18 06:00:35,Succeeded (3D),37.654285,-108.781865,12S,4169773,695670,2040,0.07,0.7,10.02,2.9,0x004490B4,8,35,No,
D192012.01.18 09:00:00,D19,647570A,2012.01.18 09:00:42,2012.01.18 09:00:00,2012.01.18 09:00:42,Succeeded (3D),37.656,-108.7822,12S,4169962,695635,2028,0.02,0.7,18.97,3.7,0x020100C1,5,42,No,
D192012.01.18 12:00:00,D19,647570A,2012.01.18 12:00:49,2012.01.18 12:00:00,2012.01.18 12:00:49,Succeeded (3D),37.656275,-108.782061,12S,4169993,695647,2036,0.6,85.1,16.74,4.8,0x0401010A,5,49,No,
D192012.01.18 15:00:00,D19,647570A,2012.01.18 15:00:52,2012.01.18 15:00:00,2012.01.18 15:00:52,Succeeded (3D),37.656372,-108.782179,12S,4170004,695636,2053,0.07,0.7,99,6.8,0x11000802,4,52,No,
D192012.01.18 18:00:00,D19,647570A,2012.01.18 18:02:28,2012.01.18 18:00:00,2012.01.18 18:02:28,Succeeded (3D),37.654798,-108.781941,12S,4169830,695661,2110,0.05,0.7,183,21.9,0x11024000,4,148,No,
D192012.01.19 00:00:00,D19,647570A,2012.01.19 00:00:49,2012.01.19 00:00:00,2012.01.19 00:00:49,Succeeded (3D),37.658626,-108.781483,12S,4170255,695692,2055,0.53,300.2,14.28,4.6,0x40202401,5,49,No,
D192012.01.19 03:00:00,D19,647570A,2012.01.19 03:00:42,2012.01.19 03:00:00,2012.01.19 03:00:42,Succeeded (3D),37.651956,-108.782364,12S,4169513,695632,2042,0.04,0.7,19.09,2.4,0x60088041,6,42,No,
D192012.01.19 06:00:00,D19,647570A,2012.01.19 06:00:34,2012.01.19 06:00:00,2012.01.19 06:00:34,Succeeded (3D),37.650617,-108.784562,12S,4169360,695441,2037,0.07,0.7,14.65,1.9,0x084490C0,7,34,No,
D192012.01.19 09:00:00,D19,647570A,2012.01.19 09:01:04,2012.01.19 09:00:00,2012.01.19 09:01:04,Succeeded (3D),37.652346,-108.788736,12S,4169543,695068,2018,0.06,0.7,6.87,1.9,0x0E0544C1,10,64,No,
D192012.01.19 12:00:00,D19,647570A,2012.01.19 12:00:34,2012.01.19 12:00:00,2012.01.19 12:00:34,Succeeded (3D),37.655069,-108.782519,12S,4169858,695610,2029,0.6,3.5,6.74,2.6,0x0C01090A,7,34,No,
D192012.01.19 15:00:00,D19,647570A,2012.01.19 15:01:03,2012.01.19 15:00:00,2012.01.19 15:01:03,Succeeded (3D),37.65663,-108.781963,12S,4170033,695655,2047,0.13,0.7,36,4.6,0x11000812,5,63,No,
D192012.01.19 18:00:00,D19,647570A,2012.01.19 18:00:49,2012.01.19 18:00:00,2012.01.19 18:00:49,Succeeded (3D),37.656179,-108.781747,12S,4169983,695675,2076,0.07,0.7,36,8,0x12104010,5,49,No,
D192012.01.19 21:00:00,D19,647570A,2012.01.19 21:01:07,2012.01.19 21:00:00,2012.01.19 21:01:07,Succeeded (3D),37.656764,-108.781896,12S,4170048,695660,2045,0.39,3.5,81,10.3,0x00144020,4,67,No,
D192012.01.20 00:00:00,D19,647570A,2012.01.20 00:00:49,2012.01.20 00:00:00,2012.01.20 00:00:49,Succeeded (3D),37.655446,-108.786858,12S,4169891,695226,2047,0.15,0.7,30,5.5,0x40080C01,5,49,No,
D192012.01.20 03:00:00,D19,647570A,2012.01.20 03:00:58,2012.01.20 03:00:00,2012.01.20 03:00:58,Succeeded (3D),37.662227,-108.788322,12S,4170641,695079,2052,0.04,0.7,66,3,0x60088020,5,58,No,
D192012.01.20 06:00:00,D19,647570A,2012.01.20 06:00:34,2012.01.20 06:00:00,2012.01.20 06:00:34,Succeeded (3D),37.664466,-108.783643,12S,4170899,695486,2054,0.04,0.7,6.69,2.2,0x084412B4,9,34,No,
D192012.01.20 09:00:00,D19,647570A,2012.01.20 09:00:49,2012.01.20 09:00:00,2012.01.20 09:00:49,Succeeded (3D),37.66353,-108.783765,12S,4170795,695478,2051,0.68,235.5,16.22,4.1,0x0A0100C0,5,49,No,
D192012.01.20 12:00:00,D19,647570A,2012.01.20 12:00:41,2012.01.20 12:00:00,2012.01.20 12:00:41,Succeeded (3D),37.658848,-108.783253,12S,4170276,695535,2053,0.14,0.7,18.7,2.7,0x0409010A,6,41,No,
D192012.01.20 15:00:00,D19,647570A,2012.01.20 15:01:28,2012.01.20 15:00:00,2012.01.20 15:01:28,Succeeded (3D),37.65515,-108.781916,12S,4169869,695663,2037,0.36,353.7,39,4,0x01000A1A,6,88,No,
D192012.01.20 18:00:00,D19,647570A,2012.01.20 18:00:52,2012.01.20 18:00:00,2012.01.20 18:00:52,Succeeded (3D),37.655642,-108.781927,12S,4169923,695660,2031,0.01,0.7,90,8.7,0x32028010,6,52,No,
D192012.01.20 21:00:00,D19,647570A,2012.01.20 21:00:52,2012.01.20 21:00:00,2012.01.20 21:00:52,Succeeded (3D),37.655262,-108.783406,12S,4169878,695531,2052,0.04,0.7,57,3,0x04260020,5,52,No,
D192012.01.21 00:00:00,D19,647570A,2012.01.21 00:01:21,2012.01.21 00:00:00,2012.01.21 00:01:21,Succeeded (3D),37.654044,-108.779752,12S,4169750,695857,2051,0.07,0.7,51,3,0x41202801,6,81,No,
D192012.01.21 03:00:00,D19,647570A,2012.01.21 03:00:37,2012.01.21 03:00:00,2012.01.21 03:00:37,Succeeded (3D),37.65976,-108.783604,12S,4170377,695502,2051,0.02,0.7,18.39,2,0x60409004,6,37,No,
D192012.01.21 06:00:00,D19,647570A,2012.01.21 06:00:39,2012.01.21 06:00:00,2012.01.21 06:00:39,Succeeded (3D),37.656529,-108.782537,12S,4170020,695604,2037,0.07,0.7,18.93,2.7,0x004090C4,6,39,No,
D192012.01.21 09:00:00,D19,647570A,2012.01.21 09:00:46,2012.01.21 09:00:00,2012.01.21 09:00:46,Succeeded (3D),37.654467,-108.779573,12S,4169798,695871,2040,0.43,4.9,19.14,4,0x0A0100C0,5,46,No,
D192012.01.21 12:00:00,D19,647570A,2012.01.21 12:00:50,2012.01.21 12:00:00,2012.01.21 12:00:50,Succeeded (3D),37.655212,-108.779758,12S,4169880,695853,2050,0.01,0.7,27,4.2,0x0801020A,5,50,No,
D192012.01.21 15:00:00,D19,647570A,2012.01.21 15:00:58,2012.01.21 15:00:00,2012.01.21 15:00:58,Succeeded (3D),37.655912,-108.78179,12S,4169954,695672,2041,0.11,0.7,105,5.8,0x1100020A,5,58,No,
D192012.01.21 18:00:00,D19,647570A,2012.01.21 18:00:58,2012.01.21 18:00:00,2012.01.21 18:00:58,Succeeded (3D),37.655682,-108.781845,12S,4169928,695668,2051,0.07,0.7,36,6,0x12124000,5,58,No,
D192012.01.21 21:00:00,D19,647570A,2012.01.21 21:00:41,2012.01.21 21:00:00,2012.01.21 21:00:41,Succeeded (3D),37.65579,-108.781867,12S,4169940,695665,2060,0.06,0.7,19.02,3.4,0x00320104,5,41,No,
D192012.01.22 00:00:00,D19,647570A,2012.01.22 00:00:52,2012.01.22 00:00:00,2012.01.22 00:00:52,Succeeded (3D),37.654835,-108.787587,12S,4169822,695163,2043,0.09,0.7,24,2.5,0x41202C01,7,52,No,
D192012.01.22 03:00:00,D19,647570A,2012.01.22 03:00:43,2012.01.22 03:00:00,2012.01.22 03:00:43,Succeeded (3D),37.653764,-108.782119,12S,4169714,695648,2039,0.07,0.7,18.96,3.4,0x60489000,6,43,No,
D192012.01.22 06:00:00,D19,647570A,2012.01.22 06:00:39,2012.01.22 06:00:00,2012.01.22 06:00:39,Succeeded (3D),37.654203,-108.782419,12S,4169763,695621,2037,0.06,0.7,18.84,3,0x00449204,6,39,No,
D192012.01.22 09:00:00,D19,647570A,2012.01.22 09:01:04,2012.01.22 09:00:00,2012.01.22 09:01:04,Succeeded (3D),37.653868,-108.784837,12S,4169720,695408,2025,0.8,49.9,33,2.4,0x0E014040,6,64,No,
D192012.01.22 12:00:00,D19,647570A,2012.01.22 12:00:42,2012.01.22 12:00:00,2012.01.22 12:00:42,Succeeded (3D),37.653508,-108.785919,12S,4169678,695314,2020,0.88,259.5,19.01,3.3,0x0C01020A,6,42,No,
D192012.01.22 15:00:00,D19,647570A,2012.01.22 15:00:52,2012.01.22 15:00:00,2012.01.22 15:00:52,Succeeded (3D),37.654949,-108.783554,12S,4169843,695519,2042,0.5,349.5,78,6.9,0x00000A12,4,52,No,
D192012.01.22 21:00:00,D19,647570A,2012.01.22 21:00:58,2012.01.22 21:00:00,2012.01.22 21:00:58,Succeeded (3D),37.654928,-108.779502,12S,4169849,695876,2038,0.65,307.3,48,7.9,0x00142024,5,58,No,
D192012.01.23 00:00:00,D19,647570A,2012.01.23 00:00:52,2012.01.23 00:00:00,2012.01.23 00:00:52,Succeeded (3D),37.654987,-108.779712,12S,4169855,695858,2043,0.04,0.7,39,2.8,0x41202400,5,52,No,
D192012.01.23 03:00:00,D19,647570A,2012.01.23 03:01:04,2012.01.23 03:00:00,2012.01.23 03:01:04,Succeeded (3D),37.662599,-108.785509,12S,4170688,695326,2033,0.04,0.7,84,3.2,0x20481040,5,64,No,
D192012.01.23 06:00:00,D19,647570A,2012.01.23 06:00:42,2012.01.23 06:00:00,2012.01.23 06:00:42,Succeeded (3D),37.659561,-108.785808,12S,4170350,695308,2044,0.06,0.7,19.09,2.8,0x004012D0,6,42,No,
D192012.01.23 09:00:00,D19,647570A,2012.01.23 09:00:52,2012.01.23 09:00:00,2012.01.23 09:00:52,Succeeded (3D),37.656138,-108.784081,12S,4169974,695469,2039,0.06,0.7,48,3,0x040044C0,5,52,No,
D192012.01.23 12:00:00,D19,647570A,2012.01.23 12:00:34,2012.01.23 12:00:00,2012.01.23 12:00:34,Succeeded (3D),37.658426,-108.786066,12S,4170224,695288,2042,0.05,0.7,8.26,2.2,0x0C090308,7,34,No,
D192012.01.23 15:00:00,D19,647570A,2012.01.23 15:00:49,2012.01.23 15:00:00,2012.01.23 15:00:49,Succeeded (3D),37.656101,-108.784608,12S,4169969,695423,2047,0.04,0.7,24,5.9,0x10000A02,4,49,No,
D192012.01.23 18:00:00,D19,647570A,2012.01.23 18:00:49,2012.01.23 18:00:00,2012.01.23 18:00:49,Succeeded (3D),37.65624,-108.784007,12S,4169985,695475,2052,0.04,0.7,27,4.1,0x30128000,5,49,No,
D192012.01.23 21:00:00,D19,647570A,2012.01.23 21:00:42,2012.01.23 21:00:00,2012.01.23 21:00:42,Succeeded (3D),37.65656,-108.781883,12S,4170025,695662,2051,0.05,0.7,18.86,4,0x00360020,5,42,No,
D192012.01.24 00:00:00,D19,647570A,2012.01.24 00:00:52,2012.01.24 00:00:00,2012.01.24 00:00:52,Succeeded (3D),37.65609,-108.78214,12S,4169973,695641,2055,0.05,0.7,42,3.1,0x41202001,5,52,No,
D192012.01.24 03:00:00,D19,647570A,2012.01.24 03:00:52,2012.01.24 03:00:00,2012.01.24 03:00:52,Succeeded (3D),37.655937,-108.786653,12S,4169946,695243,2036,0.08,0.7,18.5,5.3,0x20489000,5,52,No,
D192012.01.24 06:00:00,D19,647570A,2012.01.24 06:00:40,2012.01.24 06:00:00,2012.01.24 06:00:40,Succeeded (3D),37.655205,-108.786435,12S,4169865,695264,2028,0.05,0.7,18.22,2.2,0x084092A4,8,40,No,
D192012.01.24 09:00:00,D19,647570A,2012.01.24 09:00:48,2012.01.24 09:00:00,2012.01.24 09:00:48,Succeeded (3D),37.654868,-108.786692,12S,4169827,695242,2030,0.11,0.7,51,12.4,0x02004481,5,48,No,
D192012.01.24 12:00:00,D19,647570A,2012.01.24 12:00:53,2012.01.24 12:00:00,2012.01.24 12:00:53,Succeeded (3D),37.655598,-108.787765,12S,4169906,695146,2030,0,0.7,51,3.9,0x0C00010A,5,53,No,
D192012.01.24 15:00:00,D19,647570A,2012.01.24 15:00:34,2012.01.24 15:00:00,2012.01.24 15:00:34,Succeeded (3D),37.654004,-108.784202,12S,4169737,695464,2025,0.04,0.7,8.76,3.1,0x11000A1A,7,34,No,
D192012.01.24 21:00:00,D19,647570A,2012.01.24 21:00:52,2012.01.24 21:00:00,2012.01.24 21:00:52,Succeeded (3D),37.65468,-108.784083,12S,4169812,695473,2012,0.04,0.7,60,5.2,0x00120124,5,52,No,
D192012.01.25 00:00:00,D19,647570A,2012.01.25 00:01:04,2012.01.25 00:00:00,2012.01.25 00:01:04,Succeeded (3D),37.654491,-108.780327,12S,4169799,695805,2056,0.01,0.7,51,3.8,0x20082001,4,64,No,
D192012.01.25 03:00:00,D19,647570A,2012.01.25 03:00:49,2012.01.25 03:00:00,2012.01.25 03:00:49,Succeeded (3D),37.654962,-108.779373,12S,4169853,695888,2038,0.04,0.7,19.28,5.4,0x20489000,5,49,No,
D192012.01.25 06:00:00,D19,647570A,2012.01.25 06:00:46,2012.01.25 06:00:00,2012.01.25 06:00:46,Succeeded (3D),37.65544,-108.779723,12S,4169905,695855,2043,0.04,0.7,18.82,2.8,0x08409004,5,46,No,
D192012.01.25 09:00:00,D19,647570A,2012.01.25 09:00:37,2012.01.25 09:00:00,2012.01.25 09:00:37,Succeeded (3D),37.655585,-108.778967,12S,4169923,695922,2042,0.05,0.7,9.31,2.1,0x080144C1,7,37,No,
D192012.01.25 12:00:00,D19,647570A,2012.01.25 12:01:05,2012.01.25 12:00:00,2012.01.25 12:01:05,Succeeded (3D),37.655384,-108.779396,12S,4169900,695884,2023,0.05,0.7,81,5.2,0x0801020A,5,65,No,
D192012.01.25 15:00:00,D19,647570A,2012.01.25 15:00:45,2012.01.25 15:00:00,2012.01.25 15:00:45,Succeeded (3D),37.656667,-108.779866,12S,4170041,695840,2053,0.06,0.7,19.06,3.3,0x01000A1A,6,45,No,
D192012.01.25 18:00:00,D19,647570A,2012.01.25 18:00:55,2012.01.25 18:00:00,2012.01.25 18:00:55,Succeeded (3D),37.656844,-108.781412,12S,4170058,695703,2068,0.09,0.7,78,6.2,0x12004030,5,55,No,
D192012.01.25 21:00:00,D19,647570A,2012.01.25 21:00:49,2012.01.25 21:00:00,2012.01.25 21:00:49,Succeeded (3D),37.65535,-108.780323,12S,4169894,695803,2054,0.07,0.7,24,4,0x00222024,5,49,No,
D192012.01.26 00:00:00,D19,647570A,2012.01.26 00:00:59,2012.01.26 00:00:00,2012.01.26 00:00:59,Succeeded (3D),37.65746,-108.782725,12S,4170123,695585,2047,0.07,0.7,36,2.9,0x41202001,5,59,No,
D192012.01.26 03:00:00,D19,647570A,2012.01.26 03:00:52,2012.01.26 03:00:00,2012.01.26 03:00:52,Succeeded (3D),37.662589,-108.78581,12S,4170686,695300,2054,0.03,0.7,42,2.7,0x00480064,5,52,No,
D192012.01.26 06:00:00,D19,647570A,2012.01.26 06:00:52,2012.01.26 06:00:00,2012.01.26 06:00:52,Succeeded (3D),37.657219,-108.780509,12S,4170101,695781,2054,0.05,0.7,30,3.1,0x004010C4,5,52,No,
D192012.01.26 09:00:00,D19,647570A,2012.01.26 09:00:45,2012.01.26 09:00:00,2012.01.26 09:00:45,Succeeded (3D),37.657041,-108.780307,12S,4170082,695800,2052,0.05,0.7,19.19,2.6,0x000140C1,5,45,No,
D192012.01.26 12:00:00,D19,647570A,2012.01.26 12:00:53,2012.01.26 12:00:00,2012.01.26 12:00:53,Succeeded (3D),37.656959,-108.780648,12S,4170072,695770,2058,0.05,0.7,72,2.6,0x0C08010A,6,53,No,
D192012.01.26 15:00:00,D19,647570A,2012.01.26 15:01:28,2012.01.26 15:00:00,2012.01.26 15:01:28,Succeeded (3D),37.655391,-108.781317,12S,4169897,695715,2036,0.06,0.7,51,8.3,0x11000802,4,88,No,
D192012.01.26 18:00:00,D19,647570A,2012.01.26 18:01:35,2012.01.26 18:00:00,2012.01.26 18:01:35,Succeeded (3D),37.655284,-108.781303,12S,4169885,695716,2041,0.04,352.3,66,2.2,0x32320000,6,95,No,
D192012.01.26 21:00:00,D19,647570A,2012.01.26 21:00:48,2012.01.26 21:00:00,2012.01.26 21:00:48,Succeeded (3D),37.656715,-108.779644,12S,4170047,695859,2061,0.06,0.7,24,3.2,0x00362000,5,48,No,
D192012.01.27 00:00:00,D19,647570A,2012.01.27 00:00:52,2012.01.27 00:00:00,2012.01.27 00:00:52,Succeeded (3D),37.654123,-108.778876,12S,4169761,695934,2032,0.04,0.7,36,2.9,0x41202001,5,52,No,
D192012.01.27 03:00:00,D19,647570A,2012.01.27 03:00:47,2012.01.27 03:00:00,2012.01.27 03:00:47,Succeeded (3D),37.659967,-108.755069,12S,4170460,698018,2096,0.03,0.7,19.14,3,0x40488024,6,47,No,
D192012.01.27 06:00:00,D19,647570A,2012.01.27 06:00:40,2012.01.27 06:00:00,2012.01.27 06:00:40,Succeeded (3D),37.660064,-108.755016,12S,4170470,698023,2077,0.04,0.7,18.61,2.8,0x084082A4,7,40,No,
D192012.01.27 09:00:00,D19,647570A,2012.01.27 09:00:44,2012.01.27 09:00:00,2012.01.27 09:00:44,Succeeded (3D),37.659671,-108.754714,12S,4170428,698051,2091,0.07,0.7,18.86,2.4,0x0E0040C0,6,44,No,
D192012.01.27 12:00:00,D19,647570A,2012.01.27 12:00:52,2012.01.27 12:00:00,2012.01.27 12:00:52,Succeeded (3D),37.659651,-108.754728,12S,4170425,698049,2083,0.02,0.7,117,8,0x0C000302,5,52,No,
D192012.01.27 15:00:00,D19,647570A,2012.01.27 15:00:48,2012.01.27 15:00:00,2012.01.27 15:00:48,Succeeded (3D),37.658361,-108.754284,12S,4170283,698092,2089,0.06,0.7,24,4.4,0x11000A10,5,48,No,
D192012.01.27 18:00:00,D19,647570A,2012.01.27 18:00:52,2012.01.27 18:00:00,2012.01.27 18:00:52,Succeeded (3D),37.658493,-108.754324,12S,4170298,698088,2099,0.06,0.7,99,4.3,0x30204010,5,52,No,
D192012.01.27 21:00:00,D19,647570A,2012.01.27 21:00:52,2012.01.27 21:00:00,2012.01.27 21:00:52,Succeeded (3D),37.658322,-108.754249,12S,4170279,698095,2091,0.03,0.7,42,4.1,0x00360024,6,52,No,
D192012.01.28 00:00:00,D19,647570A,2012.01.28 00:00:48,2012.01.28 00:00:00,2012.01.28 00:00:48,Succeeded (3D),37.658394,-108.754289,12S,4170287,698091,2073,0.01,0.7,45,14.3,0x20202001,4,48,No,
D192012.01.28 03:00:00,D19,647570A,2012.01.28 03:00:45,2012.01.28 03:00:00,2012.01.28 03:00:45,Succeeded (3D),37.657881,-108.754379,12S,4170230,698085,2076,0.04,0.7,19.25,3.6,0x20488040,5,45,No,
D192012.01.28 06:00:00,D19,647570A,2012.01.28 06:00:48,2012.01.28 06:00:00,2012.01.28 06:00:48,Succeeded (3D),37.657906,-108.754306,12S,4170233,698091,2081,0.02,0.7,19.26,3.2,0x004400C4,5,48,No,
D192012.01.28 09:00:00,D19,647570A,2012.01.28 09:00:51,2012.01.28 09:00:00,2012.01.28 09:00:51,Succeeded (3D),37.659671,-108.754492,12S,4170428,698070,2083,0.03,0.7,16.6,2.9,0x020100C1,5,51,No,
D192012.01.28 12:00:00,D19,647570A,2012.01.28 12:00:40,2012.01.28 12:00:00,2012.01.28 12:00:40,Succeeded (3D),37.659607,-108.754471,12S,4170421,698072,2091,0.03,0.7,18.79,3.1,0x0801010A,5,40,No,
D192012.01.28 15:00:00,D19,647570A,2012.01.28 15:00:50,2012.01.28 15:00:00,2012.01.28 15:00:50,Succeeded (3D),37.659541,-108.75465,12S,4170413,698057,2095,0.16,0.7,24,3.9,0x1100020A,5,50,No,
D192012.01.28 18:00:00,D19,647570A,2012.01.28 18:00:35,2012.01.28 18:00:00,2012.01.28 18:00:35,Succeeded (3D),37.659279,-108.754653,12S,4170384,698057,2094,0.05,0.7,9.57,2.1,0x30224030,7,35,No,
