DateTimeAnimalID,id,Serial,Acq_Time,Acq_ST,GPSFixTime,GPSFixAtt,Lat,Long,UTM_Zone,Y,X,GPS_Alt,GPS_Speed,GPSHeading,GPSHorizEr,GPS_PD,GPS_SB,GPS_SC,GPS_NT,Pre_Data,Error
D82011.10.26 00:00:00,D8,647578A,2011.10.26 00:00:35,2011.10.26 00:00:00,2011.10.26 00:00:35,Succeeded (3D),37.827651,-108.881245,12S,4188808,686466,2222,0.05,0.7,7.96,2.1,0x3212C030,9,35,No,
D82011.10.26 03:00:00,D8,647578A,2011.10.26 03:00:35,2011.10.26 03:00:00,2011.10.26 03:00:35,Succeeded (3D),37.827314,-108.880773,12S,4188771,686509,2209,0.05,0.7,6.41,2.1,0x00366124,9,35,No,
D82011.10.26 06:00:00,D8,647578A,2011.10.26 06:00:52,2011.10.26 06:00:00,2011.10.26 06:00:52,Succeeded (3D),37.827119,-108.889324,12S,4188733,685756,2207,0.06,0.7,7.79,1.9,0x61282C01,9,52,No,
D82011.10.26 09:00:00,D8,647578A,2011.10.26 09:00:34,2011.10.26 09:00:00,2011.10.26 09:00:34,Succeeded (3D),37.827415,-108.89004,12S,4188764,685693,2197,0.06,0.7,8.38,2.6,0x60489008,7,34,No,
D82011.10.26 12:00:00,D8,647578A,2011.10.26 12:00:51,2011.10.26 12:00:00,2011.10.26 12:00:51,Succeeded (3D),37.827368,-108.884812,12S,4188769,686153,2196,0.05,0.7,15.96,3.4,0x084412C0,7,51,No,
D82011.10.26 15:00:00,D8,647578A,2011.10.26 15:00:48,2011.10.26 15:00:00,2011.10.26 15:00:48,Succeeded (3D),37.827139,-108.882891,12S,4188748,686323,2204,0.06,224.3,27,6.1,0x080004C1,5,48,No,
D82011.10.26 18:00:00,D8,647578A,2011.10.26 18:00:49,2011.10.26 18:00:00,2011.10.26 18:00:49,Succeeded (3D),37.827425,-108.882767,12S,4188780,686333,2195,0.06,0.7,19.28,3,0x08010808,4,49,No,
D82011.10.26 21:00:00,D8,647578A,2011.10.26 21:00:44,2011.10.26 21:00:00,2011.10.26 21:00:44,Succeeded (3D),37.827262,-108.881295,12S,4188765,686463,2203,0.07,0.7,19.16,3.3,0x21000A12,6,44,No,
D82011.10.27 00:00:00,D8,647578A,2011.10.27 00:00:48,2011.10.27 00:00:00,2011.10.27 00:00:48,Succeeded (3D),37.830353,-108.880863,12S,4189108,686493,2212,0.91,359.3,24,3,0x30224010,6,48,No,
D82011.10.27 03:00:00,D8,647578A,2011.10.27 03:00:52,2011.10.27 03:00:00,2011.10.27 03:00:52,Succeeded (3D),37.831486,-108.879253,12S,4189237,686632,2217,0.04,0.7,30,3.2,0x00360100,5,52,No,
D82011.10.27 06:00:00,D8,647578A,2011.10.27 06:00:52,2011.10.27 06:00:00,2011.10.27 06:00:52,Succeeded (3D),37.832157,-108.880498,12S,4189309,686521,2215,0.03,0.7,33,3.3,0x01282401,6,52,No,
D82011.10.27 09:00:00,D8,647578A,2011.10.27 09:00:34,2011.10.27 09:00:00,2011.10.27 09:00:34,Succeeded (3D),37.832307,-108.880385,12S,4189326,686530,2228,0.04,0.7,9.86,1.8,0x00489068,7,34,No,
D82011.10.27 12:00:00,D8,647578A,2011.10.27 12:00:36,2011.10.27 12:00:00,2011.10.27 12:00:36,Succeeded (3D),37.832157,-108.880575,12S,4189309,686514,2203,0.04,0.7,15.86,2.9,0x004410E4,7,36,No,
D82011.10.27 15:00:00,D8,647578A,2011.10.27 15:00:49,2011.10.27 15:00:00,2011.10.27 15:00:49,Succeeded (3D),37.829527,-108.8813,12S,4189016,686457,2197,0.16,348,18.38,5.3,0x080100C1,5,49,No,
D82011.10.27 21:00:00,D8,647578A,2011.10.27 21:00:52,2011.10.27 21:00:00,2011.10.27 21:00:52,Succeeded (3D),37.827337,-108.883166,12S,4188769,686298,2210,0.06,0.7,60,3.7,0x0100021A,5,52,No,
D82011.10.28 00:00:00,D8,647578A,2011.10.28 00:00:52,2011.10.28 00:00:00,2011.10.28 00:00:52,Succeeded (3D),37.81901,-108.886492,12S,4187838,686026,2210,0.05,0.7,33,2.3,0x20324020,6,52,No,
D82011.10.28 03:00:00,D8,647578A,2011.10.28 03:01:05,2011.10.28 03:00:00,2011.10.28 03:01:05,Succeeded (3D),37.830138,-108.880115,12S,4189086,686559,2224,0.05,0.7,15.35,2.5,0x00362124,8,65,No,
D82011.10.28 06:00:00,D8,647578A,2011.10.28 06:00:40,2011.10.28 06:00:00,2011.10.28 06:00:40,Succeeded (3D),37.832574,-108.880212,12S,4189356,686545,2226,0.05,0.7,18.61,2.9,0x41282001,6,40,No,
D82011.10.28 09:00:00,D8,647578A,2011.10.28 09:00:38,2011.10.28 09:00:00,2011.10.28 09:00:38,Succeeded (3D),37.833526,-108.879743,12S,4189463,686584,2234,0.04,0.7,18.7,2.4,0x40489020,6,38,No,
D82011.10.28 12:00:00,D8,647578A,2011.10.28 12:00:52,2011.10.28 12:00:00,2011.10.28 12:00:52,Succeeded (3D),37.83695,-108.876465,12S,4189849,686863,2244,0.07,0.7,6.98,2,0x08449064,8,52,No,
D82011.10.28 15:00:00,D8,647578A,2011.10.28 15:00:48,2011.10.28 15:00:00,2011.10.28 15:00:48,Succeeded (3D),37.841894,-108.864915,12S,4190421,687867,2273,0.06,0.7,24,5.8,0x080004C1,5,48,No,
D82011.10.28 18:00:00,D8,647578A,2011.10.28 18:01:04,2011.10.28 18:00:00,2011.10.28 18:01:04,Succeeded (3D),37.841842,-108.864794,12S,4190416,687878,2267,0.03,0.7,36,2.2,0x08010A0A,6,64,No,
D82011.10.28 21:00:00,D8,647578A,2011.10.28 21:00:49,2011.10.28 21:00:00,2011.10.28 21:00:49,Succeeded (3D),37.844134,-108.864233,12S,4190671,687922,2303,0.05,0.7,24,4.1,0x01000A0A,5,49,No,
D82011.10.29 00:00:00,D8,647578A,2011.10.29 00:00:53,2011.10.29 00:00:00,2011.10.29 00:00:53,Succeeded (3D),37.849348,-108.863038,12S,4191252,688014,2277,0.06,0.7,45,7.4,0x12124000,5,53,No,
D82011.10.29 03:00:00,D8,647578A,2011.10.29 03:00:34,2011.10.29 03:00:00,2011.10.29 03:00:34,Succeeded (3D),37.839609,-108.877274,12S,4190143,686786,2246,0.04,0.7,9.31,2.7,0x00322124,7,34,No,
D82011.10.29 06:00:00,D8,647578A,2011.10.29 06:00:39,2011.10.29 06:00:00,2011.10.29 06:00:39,Succeeded (3D),37.839112,-108.87706,12S,4190088,686806,2243,0.05,9.1,18.58,2.9,0x60202401,6,39,No,
D82011.10.29 09:00:00,D8,647578A,2011.10.29 09:00:41,2011.10.29 09:00:00,2011.10.29 09:00:41,Succeeded (3D),37.83686,-108.876708,12S,4189839,686842,2239,0.03,0.7,18.93,3.2,0x60481020,6,41,No,
D82011.10.29 12:00:00,D8,647578A,2011.10.29 12:00:35,2011.10.29 12:00:00,2011.10.29 12:00:35,Succeeded (3D),37.836456,-108.877885,12S,4189792,686740,2242,0.05,0.7,7.73,2.8,0x004090E4,7,35,No,
D82011.10.29 15:00:00,D8,647578A,2011.10.29 15:00:40,2011.10.29 15:00:00,2011.10.29 15:00:40,Succeeded (3D),37.841486,-108.865128,12S,4190375,687850,2270,0.05,0.7,18.72,2.3,0x080140C1,6,40,No,
D82011.10.29 18:00:00,D8,647578A,2011.10.29 18:00:37,2011.10.29 18:00:00,2011.10.29 18:00:37,Succeeded (3D),37.841709,-108.865561,12S,4190399,687811,2277,0.04,0.7,18.44,2.5,0x0801090A,6,37,No,
D82011.10.29 21:00:00,D8,647578A,2011.10.29 21:00:53,2011.10.29 21:00:00,2011.10.29 21:00:53,Succeeded (3D),37.841958,-108.865725,12S,4190427,687796,2284,0.05,0.7,18.06,1.6,0x31100A1A,9,53,No,
D82011.10.30 00:00:00,D8,647578A,2011.10.30 00:00:44,2011.10.30 00:00:00,2011.10.30 00:00:44,Succeeded (3D),37.842594,-108.866862,12S,4190495,687694,2284,0.08,251,18.09,2.1,0x30124010,6,44,No,
D82011.10.30 03:00:00,D8,647578A,2011.10.30 03:00:35,2011.10.30 03:00:00,2011.10.30 03:00:35,Succeeded (3D),37.836727,-108.874003,12S,4189829,687081,2251,0.04,0.7,7.37,2.5,0x00362104,7,35,No,
D82011.10.30 06:00:00,D8,647578A,2011.10.30 06:00:34,2011.10.30 06:00:00,2011.10.30 06:00:34,Succeeded (3D),37.83546,-108.873171,12S,4189690,687157,2263,0.11,0.7,10.12,2.2,0x41282C01,8,34,No,
D82011.10.30 09:00:00,D8,647578A,2011.10.30 09:00:40,2011.10.30 09:00:00,2011.10.30 09:00:40,Succeeded (3D),37.835934,-108.869489,12S,4189750,687480,2265,0.05,0.7,18.8,3.2,0x40481004,5,40,No,
D82011.10.30 12:00:00,D8,647578A,2011.10.30 12:00:35,2011.10.30 12:00:00,2011.10.30 12:00:35,Succeeded (3D),37.835233,-108.873758,12S,4189664,687106,2254,0.07,0.7,10.3,2.4,0x004014E4,7,35,No,
D82011.10.30 15:00:00,D8,647578A,2011.10.30 15:00:40,2011.10.30 15:00:00,2011.10.30 15:00:40,Succeeded (3D),37.840902,-108.86872,12S,4190303,687535,2266,0.05,0.7,17.9,2.1,0x080144C1,7,40,No,
D82011.10.30 18:00:00,D8,647578A,2011.10.30 18:00:41,2011.10.30 18:00:00,2011.10.30 18:00:41,Succeeded (3D),37.84088,-108.868771,12S,4190301,687531,2259,0.05,0.7,19.08,2.6,0x08010908,5,41,No,
D82011.10.30 21:00:00,D8,647578A,2011.10.30 21:00:51,2011.10.30 21:00:00,2011.10.30 21:00:51,Succeeded (3D),37.841953,-108.864691,12S,4190428,687887,2293,0.09,0.7,69,6.6,0x71000800,5,51,No,
D82011.10.31 00:00:00,D8,647578A,2011.10.31 00:00:34,2011.10.31 00:00:00,2011.10.31 00:00:34,Succeeded (3D),37.841452,-108.86787,12S,4190366,687608,2278,0.05,0.7,5.3,1.6,0x3232C030,10,34,No,
D82011.10.31 03:00:00,D8,647578A,2011.10.31 03:00:44,2011.10.31 03:00:00,2011.10.31 03:00:44,Succeeded (3D),37.834915,-108.884623,12S,4189607,686151,2229,0.04,0.7,18.97,3.2,0x00320124,6,44,No,
D82011.10.31 06:00:00,D8,647578A,2011.10.31 06:00:34,2011.10.31 06:00:00,2011.10.31 06:00:34,Succeeded (3D),37.834698,-108.882321,12S,4189588,686354,2237,0.02,0.7,7.39,2.4,0x61282001,7,34,No,
D82011.10.31 09:00:00,D8,647578A,2011.10.31 09:00:35,2011.10.31 09:00:00,2011.10.31 09:00:35,Succeeded (3D),37.83299,-108.883161,12S,4189396,686284,2232,0.3,0.7,7.69,2.4,0x60489020,7,35,No,
D82011.10.31 12:00:00,D8,647578A,2011.10.31 12:00:53,2011.10.31 12:00:00,2011.10.31 12:00:53,Succeeded (3D),37.831127,-108.882428,12S,4189191,686353,2226,0.03,0.7,27,1.9,0x084492B0,9,53,No,
D82011.10.31 15:00:00,D8,647578A,2011.10.31 15:00:49,2011.10.31 15:00:00,2011.10.31 15:00:49,Succeeded (3D),37.827682,-108.881212,12S,4188811,686469,2197,0.05,0.7,24,4.4,0x080104C1,6,49,No,
D82011.10.31 18:00:00,D8,647578A,2011.10.31 18:00:51,2011.10.31 18:00:00,2011.10.31 18:00:51,Succeeded (3D),37.827732,-108.881152,12S,4188817,686474,2208,0.03,0.7,30,2.5,0x00010A0A,5,51,No,
D82011.10.31 21:00:00,D8,647578A,2011.10.31 21:00:46,2011.10.31 21:00:00,2011.10.31 21:00:46,Succeeded (3D),37.827631,-108.881197,12S,4188806,686470,2211,0.06,0.7,19.04,3.4,0x30000A12,6,46,No,
D82011.11.01 00:00:00,D8,647578A,2011.11.01 00:00:40,2011.11.01 00:00:00,2011.11.01 00:00:40,Succeeded (3D),37.827674,-108.881172,12S,4188810,686473,2209,0.04,0.7,18.78,2.1,0x32128000,6,40,No,
D82011.11.01 03:00:00,D8,647578A,2011.11.01 03:00:42,2011.11.01 03:00:00,2011.11.01 03:00:42,Succeeded (3D),37.829323,-108.885944,12S,4188984,686048,2229,0.03,2.1,19.14,3.1,0x00362000,5,42,No,
D82011.11.01 06:00:00,D8,647578A,2011.11.01 06:01:04,2011.11.01 06:00:00,2011.11.01 06:01:04,Succeeded (3D),37.83343,-108.88263,12S,4189446,686330,2237,0.04,0.7,6.59,1.8,0x61682401,9,64,No,
D82011.11.01 09:00:00,D8,647578A,2011.11.01 09:00:33,2011.11.01 09:00:00,2011.11.01 09:00:33,Succeeded (3D),37.831567,-108.881959,12S,4189241,686393,2225,0.06,0.7,6.71,1.7,0x60481244,8,33,No,
D82011.11.01 12:00:00,D8,647578A,2011.11.01 12:00:34,2011.11.01 12:00:00,2011.11.01 12:00:34,Succeeded (3D),37.830556,-108.883435,12S,4189126,686266,2233,0.02,0.7,13.57,1.9,0x084016D0,8,34,No,
D82011.11.01 15:00:00,D8,647578A,2011.11.01 15:00:44,2011.11.01 15:00:00,2011.11.01 15:00:44,Succeeded (3D),37.837955,-108.872695,12S,4189968,687193,2264,0.04,0.7,19.21,2.1,0x080144C0,6,44,No,
D82011.11.01 18:00:00,D8,647578A,2011.11.01 18:00:47,2011.11.01 18:00:00,2011.11.01 18:00:47,Succeeded (3D),37.838656,-108.872044,12S,4190047,687248,2260,0.03,0.7,19.28,3.5,0x08010308,5,47,No,
D82011.11.01 21:00:00,D8,647578A,2011.11.01 21:00:58,2011.11.01 21:00:00,2011.11.01 21:00:58,Succeeded (3D),37.83869,-108.872147,12S,4190051,687239,2253,0.06,0.7,45,4.2,0x01000A12,5,58,No,
D82011.11.02 00:00:00,D8,647578A,2011.11.02 00:00:34,2011.11.02 00:00:00,2011.11.02 00:00:34,Succeeded (3D),37.838731,-108.868373,12S,4190063,687571,2284,0.06,0.7,10.6,1.9,0x32304010,7,34,No,
D82011.11.02 03:00:00,D8,647578A,2011.11.02 03:00:48,2011.11.02 03:00:00,2011.11.02 03:00:48,Succeeded (3D),37.833033,-108.873485,12S,4189421,687136,2255,0.03,0.7,27,7.4,0x00322100,5,48,No,
D82011.11.02 06:00:00,D8,647578A,2011.11.02 06:00:35,2011.11.02 06:00:00,2011.11.02 06:00:35,Succeeded (3D),37.834648,-108.875979,12S,4189595,686912,2256,0.02,0.7,7.01,2,0x41602401,7,35,No,
D82011.11.02 09:00:00,D8,647578A,2011.11.02 09:00:34,2011.11.02 09:00:00,2011.11.02 09:00:34,Succeeded (3D),37.838078,-108.867442,12S,4189993,687655,2282,0.07,0.7,10.19,1.7,0x40489064,8,34,No,
D82011.11.02 12:00:00,D8,647578A,2011.11.02 12:00:36,2011.11.02 12:00:00,2011.11.02 12:00:36,Succeeded (3D),37.838439,-108.866242,12S,4190035,687759,2278,0.07,0.7,14.87,1.8,0x084412D4,9,36,No,
D82011.11.02 15:00:00,D8,647578A,2011.11.02 15:00:52,2011.11.02 15:00:00,2011.11.02 15:00:52,Succeeded (3D),37.846333,-108.858665,12S,4190926,688406,2294,0.08,0.7,30,2.6,0x0A014480,6,52,No,
D82011.11.02 18:00:00,D8,647578A,2011.11.02 18:01:04,2011.11.02 18:00:00,2011.11.02 18:01:04,Succeeded (3D),37.84737,-108.85636,12S,4191046,688606,2323,0.04,0.7,27,2.4,0x0801090A,6,64,No,
D82011.11.03 00:00:00,D8,647578A,2011.11.03 00:00:48,2011.11.03 00:00:00,2011.11.03 00:00:48,Succeeded (3D),37.850409,-108.859893,12S,4191376,688288,2310,0.64,89.3,24,4.7,0x30300020,5,48,No,
D82011.11.03 03:00:00,D8,647578A,2011.11.03 03:00:34,2011.11.03 03:00:00,2011.11.03 03:00:34,Succeeded (3D),37.846165,-108.861642,12S,4190902,688145,2303,0.03,0.7,11.3,2.3,0x00362120,7,34,No,
D82011.11.03 06:00:00,D8,647578A,2011.11.03 06:00:48,2011.11.03 06:00:00,2011.11.03 06:00:48,Succeeded (3D),37.846013,-108.860979,12S,4190886,688203,2301,0.07,0.7,60,10.9,0x61202000,5,48,No,
D82011.11.03 09:00:00,D8,647578A,2011.11.03 09:00:53,2011.11.03 09:00:00,2011.11.03 09:00:53,Succeeded (3D),37.835088,-108.874451,12S,4189647,687045,2256,0.03,0.7,33,2.2,0x60488040,6,53,No,
D82011.11.03 12:00:00,D8,647578A,2011.11.03 12:00:46,2011.11.03 12:00:00,2011.11.03 12:00:46,Succeeded (3D),37.83678,-108.874669,12S,4189834,687022,2253,0.03,0.7,16.62,1.7,0x084416E0,9,46,No,
D82011.11.03 15:00:00,D8,647578A,2011.11.03 15:00:36,2011.11.03 15:00:00,2011.11.03 15:00:36,Succeeded (3D),37.841467,-108.865936,12S,4190372,687779,2273,0.04,0.7,18.75,2.2,0x080044C1,6,36,No,
D82011.11.03 18:00:00,D8,647578A,2011.11.03 18:00:58,2011.11.03 18:00:00,2011.11.03 18:00:58,Succeeded (3D),37.841255,-108.866419,12S,4190347,687737,2279,0.02,0.7,87,6.4,0x0001020A,4,58,No,
D82011.11.03 21:00:00,D8,647578A,2011.11.03 21:00:48,2011.11.03 21:00:00,2011.11.03 21:00:48,Succeeded (3D),37.841208,-108.866409,12S,4190342,687738,2276,0.05,0.7,21,3.8,0x01000A12,5,48,No,
D82011.11.04 00:00:00,D8,647578A,2011.11.04 00:01:05,2011.11.04 00:00:00,2011.11.04 00:01:05,Succeeded (3D),37.838948,-108.872412,12S,4190079,687215,2250,1.09,262.3,7.05,2,0x1212C034,9,65,No,
D82011.11.04 03:00:00,D8,647578A,2011.11.04 03:00:38,2011.11.04 03:00:00,2011.11.04 03:00:38,Succeeded (3D),37.832763,-108.874983,12S,4189388,687004,2246,0.02,0.7,18.38,2.6,0x00122124,6,38,No,
D82011.11.04 06:00:00,D8,647578A,2011.11.04 06:00:52,2011.11.04 06:00:00,2011.11.04 06:00:52,Succeeded (3D),37.830537,-108.874399,12S,4189142,687061,2253,0.48,336.8,7.96,2.5,0x60282401,7,52,No,
D82011.11.04 09:00:00,D8,647578A,2011.11.04 09:00:40,2011.11.04 09:00:00,2011.11.04 09:00:40,Succeeded (3D),37.83411,-108.871181,12S,4189545,687336,2259,0.03,0.7,18.51,2.6,0x60089004,6,40,No,
D82011.11.04 12:00:00,D8,647578A,2011.11.04 12:00:35,2011.11.04 12:00:00,2011.11.04 12:00:35,Succeeded (3D),37.829828,-108.875058,12S,4189062,687005,2251,0.44,9.1,7.55,2.1,0x000410F4,7,35,No,
D82011.11.04 15:00:00,D8,647578A,2011.11.04 15:00:34,2011.11.04 15:00:00,2011.11.04 15:00:34,Succeeded (3D),37.840722,-108.868658,12S,4190283,687541,2266,0.07,0.7,8.39,2.4,0x0A014481,7,34,No,
D82011.11.04 18:00:00,D8,647578A,2011.11.04 18:00:43,2011.11.04 18:00:00,2011.11.04 18:00:43,Succeeded (3D),37.840864,-108.868574,12S,4190299,687548,2264,0.03,0.7,18.71,3,0x0801030A,6,43,No,
D82011.11.04 21:00:00,D8,647578A,2011.11.04 21:00:52,2011.11.04 21:00:00,2011.11.04 21:00:52,Succeeded (3D),37.840909,-108.868788,12S,4190304,687529,2264,0.13,0.7,60,3.7,0x01000A12,5,52,No,
D82011.11.05 00:00:00,D8,647578A,2011.11.05 00:00:48,2011.11.05 00:00:00,2011.11.05 00:00:48,Succeeded (3D),37.838778,-108.871411,12S,4190062,687304,2265,0.05,0.7,33,8,0x12204000,4,48,No,
D82011.11.05 03:00:00,D8,647578A,2011.11.05 03:00:52,2011.11.05 03:00:00,2011.11.05 03:00:52,Succeeded (3D),37.828159,-108.878343,12S,4188870,686720,2218,0.02,0.7,33,2.3,0x00322104,6,52,No,
D82011.11.05 06:00:00,D8,647578A,2011.11.05 06:00:34,2011.11.05 06:00:00,2011.11.05 06:00:34,Succeeded (3D),37.825799,-108.878893,12S,4188607,686678,2235,0.04,76.6,7.8,2.1,0x40682401,7,34,No,
D82011.11.05 09:00:00,D8,647578A,2011.11.05 09:00:34,2011.11.05 09:00:00,2011.11.05 09:00:34,Succeeded (3D),37.826868,-108.881862,12S,4188720,686414,2197,0.01,0.7,18.78,1.8,0x40489044,7,34,No,
D82011.11.05 12:00:00,D8,647578A,2011.11.05 12:00:35,2011.11.05 12:00:00,2011.11.05 12:00:35,Succeeded (3D),37.826149,-108.882421,12S,4188639,686366,2208,0.01,0.7,6.79,2.7,0x08441640,7,35,No,
D82011.11.05 15:00:00,D8,647578A,2011.11.05 15:00:52,2011.11.05 15:00:00,2011.11.05 15:00:52,Succeeded (3D),37.826855,-108.881915,12S,4188718,686409,2202,0.1,336.8,27,1.9,0x080144C0,6,52,No,
D82011.11.05 18:00:00,D8,647578A,2011.11.05 18:00:45,2011.11.05 18:00:00,2011.11.05 18:00:45,Succeeded (3D),37.826768,-108.882141,12S,4188708,686390,2210,0.05,0.7,19.11,3.7,0x01010902,5,45,No,
D82011.11.05 21:00:00,D8,647578A,2011.11.05 21:00:50,2011.11.05 21:00:00,2011.11.05 21:00:50,Succeeded (3D),37.827127,-108.882838,12S,4188746,686327,2200,0.06,0.7,24,4.2,0x11000212,5,50,No,
D82011.11.06 00:00:00,D8,647578A,2011.11.06 00:01:01,2011.11.06 00:00:00,2011.11.06 00:01:01,Succeeded (3D),37.825168,-108.884003,12S,4188527,686230,2208,0.59,353.7,36,4.3,0x12124000,5,61,No,
D82011.11.06 03:00:00,D8,647578A,2011.11.06 03:00:52,2011.11.06 03:00:00,2011.11.06 03:00:52,Succeeded (3D),37.821403,-108.890307,12S,4188096,685684,2173,0.02,0.7,48,3.8,0x00142024,5,52,No,
D82011.11.06 06:00:00,D8,647578A,2011.11.06 06:00:42,2011.11.06 06:00:00,2011.11.06 06:00:42,Succeeded (3D),37.823981,-108.889466,12S,4188384,685752,2190,0.03,0.7,18.9,2.8,0x60282000,5,42,No,
D82011.11.06 09:00:00,D8,647578A,2011.11.06 09:00:34,2011.11.06 09:00:00,2011.11.06 09:00:34,Succeeded (3D),37.820235,-108.884774,12S,4187978,686174,2215,0.04,0.7,6.85,1.8,0x60489220,8,34,No,
D82011.11.06 12:00:00,D8,647578A,2011.11.06 12:01:05,2011.11.06 12:00:00,2011.11.06 12:01:05,Succeeded (3D),37.820845,-108.887115,12S,4188041,685967,2194,0.03,0.7,5,1.9,0x08441634,9,65,No,
D82011.11.06 15:00:00,D8,647578A,2011.11.06 15:00:43,2011.11.06 15:00:00,2011.11.06 15:00:43,Succeeded (3D),37.819656,-108.886193,12S,4187911,686051,2205,0.01,0.7,18.92,2.7,0x0A014088,6,43,No,
D82011.11.06 18:00:00,D8,647578A,2011.11.06 18:01:04,2011.11.06 18:00:00,2011.11.06 18:01:04,Succeeded (3D),37.818707,-108.886428,12S,4187805,686032,2222,0.03,0.7,45,3.3,0x0001030A,5,64,No,
D82011.11.06 21:00:00,D8,647578A,2011.11.06 21:00:58,2011.11.06 21:00:00,2011.11.06 21:00:58,Succeeded (3D),37.819917,-108.886714,12S,4187939,686004,2211,0.63,336.8,51,2.5,0x11100212,6,58,No,
D82011.11.07 00:00:00,D8,647578A,2011.11.07 00:00:47,2011.11.07 00:00:00,2011.11.07 00:00:47,Succeeded (3D),37.826735,-108.881888,12S,4188705,686412,2206,0.05,0.7,19.21,3.3,0x30304020,6,47,No,
D82011.11.07 03:00:00,D8,647578A,2011.11.07 03:00:44,2011.11.07 03:00:00,2011.11.07 03:00:44,Succeeded (3D),37.820562,-108.884577,12S,4188014,686191,2211,0.03,0.7,18.7,2.6,0x40300124,6,44,No,
D82011.11.07 06:00:00,D8,647578A,2011.11.07 06:00:48,2011.11.07 06:00:00,2011.11.07 06:00:48,Succeeded (3D),37.822202,-108.883093,12S,4188199,686317,2216,0.86,276.3,24,3.5,0x60280001,5,48,No,
D82011.11.07 09:00:00,D8,647578A,2011.11.07 09:00:48,2011.11.07 09:00:00,2011.11.07 09:00:48,Succeeded (3D),37.820518,-108.882163,12S,4188014,686403,2218,0.08,0.7,18.87,3.1,0x20088240,5,48,No,
D82011.11.07 12:00:00,D8,647578A,2011.11.07 12:00:35,2011.11.07 12:00:00,2011.11.07 12:00:35,Succeeded (3D),37.825295,-108.881454,12S,4188546,686454,2231,0.06,0.7,7.32,1.6,0x080012F4,8,35,No,
D82011.11.07 15:00:00,D8,647578A,2011.11.07 15:00:48,2011.11.07 15:00:00,2011.11.07 15:00:48,Succeeded (3D),37.841636,-108.865254,12S,4190392,687838,2280,0.05,0.7,24,3.9,0x080104C1,6,48,No,
D82011.11.07 18:00:00,D8,647578A,2011.11.07 18:01:04,2011.11.07 18:00:00,2011.11.07 18:01:04,Succeeded (3D),37.841685,-108.86526,12S,4190397,687838,2277,0.03,0.7,51,3.3,0x0001030A,5,64,No,
D82011.11.07 21:00:00,D8,647578A,2011.11.07 21:00:44,2011.11.07 21:00:00,2011.11.07 21:00:44,Succeeded (3D),37.841438,-108.865131,12S,4190370,687850,2292,0.05,0.7,19.09,2.8,0x11100802,5,44,No,
D82011.11.08 00:00:00,D8,647578A,2011.11.08 00:00:39,2011.11.08 00:00:00,2011.11.08 00:00:39,Succeeded (3D),37.84429,-108.86328,12S,4190690,688005,2299,0.1,0.7,18.3,2.8,0x10324020,6,39,No,
D82011.11.08 03:00:00,D8,647578A,2011.11.08 03:00:35,2011.11.08 03:00:00,2011.11.08 03:00:35,Succeeded (3D),37.842902,-108.861362,12S,4190540,688177,2290,0.02,0.7,18.06,2,0x00362120,7,35,No,
D82011.11.08 06:00:00,D8,647578A,2011.11.08 06:01:04,2011.11.08 06:00:00,2011.11.08 06:01:04,Succeeded (3D),37.836137,-108.868981,12S,4189774,687524,2266,0.03,0.7,48,2.4,0x41480401,6,64,No,
D82011.11.08 09:00:00,D8,647578A,2011.11.08 09:00:48,2011.11.08 09:00:00,2011.11.08 09:00:48,Succeeded (3D),37.836159,-108.869053,12S,4189776,687518,2264,0.03,0.7,27,2.4,0x60489000,6,48,No,
D82011.11.08 12:00:00,D8,647578A,2011.11.08 12:00:35,2011.11.08 12:00:00,2011.11.08 12:00:35,Succeeded (3D),37.832197,-108.879296,12S,4189316,686626,2239,0.02,0.7,19.53,2.2,0x084410C4,7,35,No,
D82011.11.08 15:00:00,D8,647578A,2011.11.08 15:00:48,2011.11.08 15:00:00,2011.11.08 15:00:48,Succeeded (3D),37.842644,-108.869004,12S,4190496,687506,2273,0.58,34.5,27,4,0x080000C9,5,48,No,
D82011.11.08 18:00:00,D8,647578A,2011.11.08 18:00:40,2011.11.08 18:00:00,2011.11.08 18:00:40,Succeeded (3D),37.853532,-108.85569,12S,4191731,688649,2340,0.03,0.7,18.95,2.5,0x08000B0A,6,40,No,
D82011.11.08 21:00:00,D8,647578A,2011.11.08 21:00:39,2011.11.08 21:00:00,2011.11.08 21:00:39,Succeeded (3D),37.853656,-108.856549,12S,4191743,688574,2343,0.02,0.7,18.66,4,0x11000812,5,39,No,
D82011.11.09 00:00:00,D8,647578A,2011.11.09 00:00:35,2011.11.09 00:00:00,2011.11.09 00:00:35,Succeeded (3D),37.852545,-108.857318,12S,4191618,688509,2326,0.06,0.7,6.31,1.9,0x12324024,8,35,No,
D82011.11.09 03:00:00,D8,647578A,2011.11.09 03:00:33,2011.11.09 03:00:00,2011.11.09 03:00:33,Succeeded (3D),37.853421,-108.854428,12S,4191721,688761,2337,0.01,0.7,17.32,1.8,0x40362124,9,33,No,
D82011.11.09 06:00:00,D8,647578A,2011.11.09 06:00:34,2011.11.09 06:00:00,2011.11.09 06:00:34,Succeeded (3D),37.85235,-108.851346,12S,4191609,689035,2351,0.03,0.7,6.71,1.8,0x61682001,8,34,No,
D82011.11.09 09:00:00,D8,647578A,2011.11.09 09:00:41,2011.11.09 09:00:00,2011.11.09 09:00:41,Succeeded (3D),37.852253,-108.855865,12S,4191589,688637,2336,0.03,0.7,19.12,1.8,0x40489200,6,41,No,
